path,accent,mfcc_0_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_0_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mel_mean,mel_std,chroma_mean,chroma_std,zcr_mean,zcr_std,rms_mean,rms_std
chunk_0142.wav,armenian,-335.60595703125,87.57617950439453,13.33846378326416,23.3276424407959,-10.400461196899414,-5.7047319412231445,-28.680683135986328,-20.8806209564209,-25.16771125793457,-18.14789390563965,-13.26851749420166,-15.773300170898438,-5.0418524742126465,99.39299774169922,80.01006317138672,63.69896697998047,72.2880630493164,39.96513366699219,36.66315460205078,32.36493682861328,21.985523223876953,26.739212036132812,12.748260498046875,18.285017013549805,21.768348693847656,18.87157440185547,1.2204309701919556,8.586727142333984,0.27994289994239807,0.31292951107025146,0.14373129986702127,0.14150641512039241,0.06509716808795929,0.02892385423183441
chunk_0070.wav,armenian,-405.4378662109375,66.79826354980469,15.71234130859375,27.202861785888672,3.9719536304473877,-11.868000030517578,-18.561412811279297,-14.193020820617676,-23.704681396484375,-16.7218074798584,-18.913339614868164,-12.557563781738281,-6.877631187438965,118.98199462890625,101.47006225585938,57.72395706176758,59.32273483276367,31.017181396484375,26.055593490600586,18.2490234375,22.081449508666992,34.08551788330078,18.154916763305664,14.897817611694336,21.538360595703125,15.641166687011719,1.3705004453659058,13.079022407531738,0.2986149489879608,0.32439300417900085,0.18489237034574468,0.17923220213188573,0.0622548945248127,0.045108091086149216
chunk_1331.wav,armenian,-353.520263671875,59.60560607910156,5.847417831420898,26.156145095825195,-21.367156982421875,-19.83541488647461,-35.223060607910156,1.3907577991485596,-25.49205780029297,-2.2538931369781494,-9.604509353637695,-5.458959579467773,-21.731924057006836,138.81442260742188,90.67472076416016,68.99262237548828,83.74801635742188,40.62409210205078,41.23093795776367,28.823497772216797,25.30413246154785,23.169496536254883,21.636545181274414,15.38703441619873,17.547239303588867,16.979463577270508,1.554923415184021,9.950634002685547,0.2992900609970093,0.32343167066574097,0.21877743153089887,0.17858738334064944,0.06803981959819794,0.04754156619310379
chunk_1096.wav,armenian,-375.03277587890625,53.32038497924805,75.63550567626953,26.722291946411133,4.2811713218688965,12.822035789489746,-12.656757354736328,-16.37900161743164,-4.565865516662598,-9.542088508605957,-17.640562057495117,-5.355011940002441,-10.298940658569336,117.56632995605469,115.79483795166016,55.32773208618164,47.92853927612305,39.968326568603516,21.247703552246094,38.34482955932617,28.20716667175293,20.909015655517578,17.536643981933594,17.21743392944336,15.907347679138184,13.89271354675293,0.6727722883224487,5.7471394538879395,0.27690547704696655,0.31182390451431274,0.23805269281914893,0.243994634106757,0.05306640639901161,0.031018057838082314
chunk_1327.wav,armenian,-360.2760009765625,49.99393081665039,-5.141575813293457,39.516700744628906,1.510254979133606,-22.416818618774414,-32.412757873535156,-5.216363906860352,-19.194753646850586,0.1956290304660797,-12.757336616516113,-5.733436584472656,-11.233246803283691,131.02932739257812,76.87374877929688,57.83899688720703,56.457828521728516,28.575305938720703,33.552181243896484,30.088098526000977,25.683948516845703,25.02655601501465,22.955974578857422,14.163780212402344,22.00562858581543,13.879351615905762,1.93278968334198,18.57428741455078,0.2788015604019165,0.31598207354545593,0.18703915028089887,0.14420814872701707,0.06577064841985703,0.06160806491971016
chunk_0323.wav,armenian,-416.2092590332031,42.81333923339844,11.152929306030273,34.75177001953125,-11.971085548400879,-14.48114013671875,-14.47052001953125,-12.291637420654297,-15.03182601928711,-4.920825481414795,-7.456775188446045,-15.025330543518066,-8.897622108459473,118.7255859375,115.832763671875,84.34596252441406,61.511474609375,37.49152755737305,39.91353988647461,27.33946418762207,25.052270889282227,26.7304630279541,19.115755081176758,15.457449913024902,17.546287536621094,14.517024993896484,0.9383224844932556,8.606441497802734,0.2927827537059784,0.3204319179058075,0.23030229048295456,0.1915569509969994,0.04637118801474571,0.040798306465148926
chunk_0700.wav,armenian,-380.4177551269531,91.08751678466797,7.27152681350708,52.07907485961914,8.67274284362793,-13.255242347717285,-21.574302673339844,-20.475309371948242,-10.866133689880371,5.015130043029785,-10.384860038757324,-11.79428482055664,-5.179471492767334,137.44110107421875,99.52587890625,54.707244873046875,50.47052764892578,32.085819244384766,24.25111961364746,25.592361450195312,20.472578048706055,25.155935287475586,24.500896453857422,21.771371841430664,15.268680572509766,10.210036277770996,0.8801368474960327,6.393537998199463,0.3422766923904419,0.3141041696071625,0.14224906589673914,0.13992157797866098,0.047203317284584045,0.036222126334905624
chunk_0749.wav,armenian,-411.7913818359375,85.78573608398438,25.895788192749023,29.18943977355957,30.551597595214844,3.2160942554473877,-18.479473114013672,-16.86842918395996,-11.203664779663086,-9.670879364013672,-13.124759674072266,-10.235936164855957,-10.270858764648438,92.19551086425781,139.7023162841797,61.58627700805664,75.37004852294922,35.12501525878906,40.43485641479492,24.250951766967773,29.019813537597656,14.973575592041016,24.683279037475586,15.454545974731445,17.389175415039062,14.536842346191406,0.6473178863525391,5.231239318847656,0.3129669725894928,0.31157904863357544,0.18331324800531915,0.19802738922106902,0.043578747659921646,0.0264800563454628
podcast_speaker2_segment_063.wav,armenian,-243.0459747314453,126.15328979492188,7.056687831878662,27.706083297729492,-5.7590789794921875,-0.8390136361122131,-16.373981475830078,-7.779320240020752,-5.802061080932617,-4.593466281890869,-8.449612617492676,-1.780319333076477,-6.421692371368408,85.48958587646484,48.78361511230469,22.067325592041016,23.01163673400879,23.181529998779297,11.915903091430664,13.941004753112793,12.364460945129395,11.075308799743652,13.259201049804688,9.966188430786133,6.933365821838379,10.006099700927734,3.1241514682769775,25.443069458007812,0.3735659122467041,0.31765538454055786,0.09193993829617834,0.0799680449882681,0.09082803875207901,0.06068633124232292
chunk_1716.wav,armenian,-413.45684814453125,121.50076293945312,5.5618133544921875,33.958946228027344,12.715994834899902,-2.455800771713257,-8.154023170471191,-18.301374435424805,-7.876415252685547,-10.669305801391602,-3.8313770294189453,-11.825669288635254,-13.675917625427246,140.85260009765625,81.3919448852539,39.58962631225586,53.51667404174805,33.497589111328125,21.908672332763672,30.003923416137695,26.419748306274414,21.05914306640625,22.582796096801758,14.383068084716797,13.789925575256348,14.174683570861816,0.629831850528717,5.25832462310791,0.35615381598472595,0.3158017098903656,0.10972913804945054,0.12184646513026735,0.03704455494880676,0.03285607323050499
