filename,label
scm_05223_00429434812.npy,british_english
scm_07508_00776436410.npy,british_english
scm_06136_01068016532.npy,british_english
scm_08421_00047743029.npy,british_english
scm_09334_00281238379.npy,british_english
scm_02484_01646834132.npy,british_english
scm_08784_02077204135.npy,british_english
scm_08421_01043909277.npy,british_english
scm_09334_01214198875.npy,british_english
scm_08784_00251839026.npy,british_english
scm_04310_00973872714.npy,british_english
scm_07508_00926504073.npy,british_english
scm_05223_00435697231.npy,british_english
scm_05223_02096370087.npy,british_english
scm_08421_01679977784.npy,british_english
scm_03397_01031408787.npy,british_english
scm_09334_01877203520.npy,british_english
scm_09334_01453882053.npy,british_english
scm_09334_00805173634.npy,british_english
scm_04310_01799647759.npy,british_english
scm_09334_00937002957.npy,british_english
scm_08784_01196854233.npy,british_english
scm_08421_01569252240.npy,british_english
scm_03397_01298897873.npy,british_english
scm_08421_00601321762.npy,british_english
scm_09334_01754854478.npy,british_english
scm_07049_00011481505.npy,british_english
scm_04310_00587827370.npy,british_english
scm_04310_00576764160.npy,british_english
scm_09697_01798532375.npy,british_english
scm_08784_01236845712.npy,british_english
scm_09334_00519107427.npy,british_english
scm_06136_01413353374.npy,british_english
scm_09334_00982126527.npy,british_english
scm_08784_00168461489.npy,british_english
scm_09334_01368830318.npy,british_english
scm_08784_00765981396.npy,british_english
scm_08421_01771243563.npy,british_english
scm_03397_02144959795.npy,british_english
scm_03397_01848946257.npy,british_english
scm_06136_02108148914.npy,british_english
scm_06136_00831956557.npy,british_english
scm_04310_00457466266.npy,british_english
scm_02484_02070845840.npy,british_english
scm_02484_00767268429.npy,british_english
scm_06136_00692046714.npy,british_english
scm_05223_00500534455.npy,british_english
scm_07508_00381235477.npy,british_english
scm_07508_01707649776.npy,british_english
scm_05223_01999836422.npy,british_english
scm_06136_00281763130.npy,british_english
scm_08421_01126389939.npy,british_english
scm_06136_00734199136.npy,british_english
scm_07049_02082047674.npy,british_english
scm_03397_00091681062.npy,british_english
scm_07049_00595463558.npy,british_english
scm_09697_01733741548.npy,british_english
scm_08784_00709246383.npy,british_english
scm_04310_01837512281.npy,british_english
scm_09334_00683348814.npy,british_english
scm_06136_00175888318.npy,british_english
scm_05223_01372078178.npy,british_english
scm_06136_00609784433.npy,british_english
scm_02484_01284975519.npy,british_english
scm_07508_01800002500.npy,british_english
scm_09334_01041464647.npy,british_english
scm_02484_01304984897.npy,british_english
scm_08421_01522081460.npy,british_english
scm_09334_01358274319.npy,british_english
scm_09334_01781429998.npy,british_english
scm_07508_00826315864.npy,british_english
scm_02484_01480379597.npy,british_english
scm_02484_01767083199.npy,british_english
scm_05223_01769430355.npy,british_english
